symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NFLX,2017-06-23 00:00:00+00:00,158.02,158.19,153.76,155.01,6086644,158.02,158.19,153.76,155.01,6086644,0.0,1.0
NFLX,2017-06-26 00:00:00+00:00,157.5,159.97,156.56,158.78,5951060,157.5,159.97,156.56,158.78,5951060,0.0,1.0
NFLX,2017-06-27 00:00:00+00:00,151.03,156.98,150.72,156.62,7386827,151.03,156.98,150.72,156.62,7386827,0.0,1.0
NFLX,2017-06-28 00:00:00+00:00,153.41,154.2,150.12,151.64,5522740,153.41,154.2,150.12,151.64,5522740,0.0,1.0
NFLX,2017-06-29 00:00:00+00:00,150.09,152.82,148.0,152.82,7106930,150.09,152.82,148.0,152.82,7106930,0.0,1.0
NFLX,2017-06-30 00:00:00+00:00,149.41,150.71,148.42,149.76,5164844,149.41,150.71,148.42,149.76,5164844,0.0,1.0
NFLX,2017-07-03 00:00:00+00:00,146.17,150.45,145.8,149.8,3907790,146.17,150.45,145.8,149.8,3907790,0.0,1.0
NFLX,2017-07-05 00:00:00+00:00,147.61,148.26,145.58,146.58,4469163,147.61,148.26,145.58,146.58,4469163,0.0,1.0
NFLX,2017-07-06 00:00:00+00:00,146.25,147.27,144.25,146.13,5253871,146.25,147.27,144.25,146.13,5253871,0.0,1.0
NFLX,2017-07-07 00:00:00+00:00,150.18,150.75,146.65,146.65,5490809,150.18,150.75,146.65,146.65,5490809,0.0,1.0
NFLX,2017-07-10 00:00:00+00:00,152.67,153.23,149.65,150.34,5113353,152.67,153.23,149.65,150.34,5113353,0.0,1.0
NFLX,2017-07-11 00:00:00+00:00,154.33,155.23,151.55,152.37,4824579,154.33,155.23,151.55,152.37,4824579,0.0,1.0
NFLX,2017-07-12 00:00:00+00:00,158.75,158.8,155.77,155.77,8095303,158.75,158.8,155.77,155.77,8095303,0.0,1.0
NFLX,2017-07-13 00:00:00+00:00,158.21,160.13,156.98,158.51,6666000,158.21,160.13,156.98,158.51,6666000,0.0,1.0
NFLX,2017-07-14 00:00:00+00:00,161.12,161.35,157.97,159.3,5412128,161.12,161.35,157.97,159.3,5412128,0.0,1.0
NFLX,2017-07-17 00:00:00+00:00,161.7,163.55,160.02,162.91,12299024,161.7,163.55,160.02,162.91,12299024,0.0,1.0
NFLX,2017-07-18 00:00:00+00:00,183.6,185.0,174.24,176.12,40126110,183.6,185.0,174.24,176.12,40126110,0.0,1.0
NFLX,2017-07-19 00:00:00+00:00,183.86,187.17,181.75,182.97,17149580,183.86,187.17,181.75,182.97,17149580,0.0,1.0
NFLX,2017-07-20 00:00:00+00:00,183.6,185.92,182.7,183.84,7688768,183.6,185.92,182.7,183.84,7688768,0.0,1.0
NFLX,2017-07-21 00:00:00+00:00,188.54,191.5,182.71,182.72,9215232,188.54,191.5,182.71,182.72,9215232,0.0,1.0
NFLX,2017-07-24 00:00:00+00:00,187.91,190.25,187.01,188.69,8646192,187.91,190.25,187.01,188.69,8646192,0.0,1.0
NFLX,2017-07-25 00:00:00+00:00,186.97,188.66,185.81,187.79,5357533,186.97,188.66,185.81,187.79,5357533,0.0,1.0
NFLX,2017-07-26 00:00:00+00:00,189.08,189.7,187.51,187.7,4354866,189.08,189.7,187.51,187.7,4354866,0.0,1.0
NFLX,2017-07-27 00:00:00+00:00,182.68,190.0,179.38,189.89,11013995,182.68,190.0,179.38,189.89,11013995,0.0,1.0
NFLX,2017-07-28 00:00:00+00:00,184.04,185.03,181.18,182.0,6166404,184.04,185.03,181.18,182.0,6166404,0.0,1.0
NFLX,2017-07-31 00:00:00+00:00,181.66,184.97,180.65,184.26,4776740,181.66,184.97,180.65,184.26,4776740,0.0,1.0
NFLX,2017-08-01 00:00:00+00:00,182.03,184.62,181.43,182.49,5003248,182.03,184.62,181.43,182.49,5003248,0.0,1.0
NFLX,2017-08-02 00:00:00+00:00,180.74,182.57,177.81,182.22,5713517,180.74,182.57,177.81,182.22,5713517,0.0,1.0
NFLX,2017-08-03 00:00:00+00:00,179.23,181.22,178.02,180.53,4596187,179.23,181.22,178.02,180.53,4596187,0.0,1.0
NFLX,2017-08-04 00:00:00+00:00,180.27,181.0,178.5,179.6,4446148,180.27,181.0,178.5,179.6,4446148,0.0,1.0
NFLX,2017-08-07 00:00:00+00:00,181.33,182.27,179.1,181.0,4470746,181.33,182.27,179.1,181.0,4470746,0.0,1.0
NFLX,2017-08-08 00:00:00+00:00,178.36,181.91,177.45,181.37,4806525,178.36,181.91,177.45,181.37,4806525,0.0,1.0
NFLX,2017-08-09 00:00:00+00:00,175.78,175.96,170.01,171.43,9573608,175.78,175.96,170.01,171.43,9573608,0.0,1.0
NFLX,2017-08-10 00:00:00+00:00,169.14,174.45,167.6,174.03,9539473,169.14,174.45,167.6,174.03,9539473,0.0,1.0
NFLX,2017-08-11 00:00:00+00:00,171.4,172.58,169.0,169.86,4972045,171.4,172.58,169.0,169.86,4972045,0.0,1.0
NFLX,2017-08-14 00:00:00+00:00,171.0,172.45,168.8,169.8,7377962,171.0,172.45,168.8,169.8,7377962,0.0,1.0
NFLX,2017-08-15 00:00:00+00:00,168.5,171.88,168.25,171.53,5470271,168.5,171.88,168.25,171.53,5470271,0.0,1.0
NFLX,2017-08-16 00:00:00+00:00,169.98,170.5,166.25,167.5,6916579,169.98,170.5,166.25,167.5,6916579,0.0,1.0
NFLX,2017-08-17 00:00:00+00:00,166.09,170.58,165.72,169.23,5161920,166.09,170.58,165.72,169.23,5161920,0.0,1.0
NFLX,2017-08-18 00:00:00+00:00,166.54,169.97,165.8,165.95,7363750,166.54,169.97,165.8,165.95,7363750,0.0,1.0
NFLX,2017-08-21 00:00:00+00:00,166.76,168.99,164.23,166.91,6303314,166.76,168.99,164.23,166.91,6303314,0.0,1.0
NFLX,2017-08-22 00:00:00+00:00,169.34,169.93,167.04,167.76,4857816,169.34,169.93,167.04,167.76,4857816,0.0,1.0
NFLX,2017-08-23 00:00:00+00:00,169.06,169.64,166.7,168.35,4616656,169.06,169.64,166.7,168.35,4616656,0.0,1.0
NFLX,2017-08-24 00:00:00+00:00,168.13,171.24,166.15,169.86,5270931,168.13,171.24,166.15,169.86,5270931,0.0,1.0
NFLX,2017-08-25 00:00:00+00:00,165.95,168.75,165.5,168.58,4045626,165.95,168.75,165.5,168.58,4045626,0.0,1.0
NFLX,2017-08-28 00:00:00+00:00,167.12,168.67,165.6,166.43,3619575,167.12,168.67,165.6,166.43,3619575,0.0,1.0
NFLX,2017-08-29 00:00:00+00:00,168.81,169.68,164.73,165.0,4573282,168.81,169.68,164.73,165.0,4573282,0.0,1.0
NFLX,2017-08-30 00:00:00+00:00,174.69,174.85,169.37,169.5,7985196,174.69,174.85,169.37,169.5,7985196,0.0,1.0
NFLX,2017-08-31 00:00:00+00:00,174.71,176.24,173.86,175.45,6886143,174.71,176.24,173.86,175.45,6886143,0.0,1.0
NFLX,2017-09-01 00:00:00+00:00,174.74,176.48,173.92,175.55,3781453,174.74,176.48,173.92,175.55,3781453,0.0,1.0
NFLX,2017-09-05 00:00:00+00:00,174.52,175.88,172.44,173.4,4580903,174.52,175.88,172.44,173.4,4580903,0.0,1.0
NFLX,2017-09-06 00:00:00+00:00,179.25,179.46,173.73,175.25,8695383,179.25,179.46,173.73,175.25,8695383,0.0,1.0
NFLX,2017-09-07 00:00:00+00:00,179.0,180.35,177.1,178.8,5938152,179.0,180.35,177.1,178.8,5938152,0.0,1.0
NFLX,2017-09-08 00:00:00+00:00,176.42,180.39,176.25,178.45,4577777,176.42,180.39,176.25,178.45,4577777,0.0,1.0
NFLX,2017-09-11 00:00:00+00:00,181.74,182.47,178.03,178.1,5936476,181.74,182.47,178.03,178.1,5936476,0.0,1.0
NFLX,2017-09-12 00:00:00+00:00,185.15,185.33,180.64,182.55,6606688,185.15,185.33,180.64,182.55,6606688,0.0,1.0
NFLX,2017-09-13 00:00:00+00:00,183.64,184.5,182.55,184.07,4303277,183.64,184.5,182.55,184.07,4303277,0.0,1.0
NFLX,2017-09-14 00:00:00+00:00,182.63,185.29,182.07,183.25,4469985,182.63,185.29,182.07,183.25,4469985,0.0,1.0
NFLX,2017-09-15 00:00:00+00:00,182.35,184.93,181.43,182.73,5442089,182.35,184.93,181.43,182.73,5442089,0.0,1.0
NFLX,2017-09-18 00:00:00+00:00,184.62,185.45,182.73,183.61,5318130,184.62,185.45,182.73,183.61,5318130,0.0,1.0
NFLX,2017-09-19 00:00:00+00:00,185.68,186.23,184.17,184.98,4951465,185.68,186.23,184.17,184.98,4951465,0.0,1.0
NFLX,2017-09-20 00:00:00+00:00,185.51,186.5,183.2,186.1,4473036,185.51,186.5,183.2,186.1,4473036,0.0,1.0
NFLX,2017-09-21 00:00:00+00:00,188.78,189.95,184.51,185.82,7113489,188.78,189.95,184.51,185.82,7113489,0.0,1.0
NFLX,2017-09-22 00:00:00+00:00,187.35,189.85,186.39,188.4,5420227,187.35,189.85,186.39,188.4,5420227,0.0,1.0
NFLX,2017-09-25 00:00:00+00:00,178.55,186.55,177.7,186.46,9322531,178.55,186.55,177.7,186.46,9322531,0.0,1.0
NFLX,2017-09-26 00:00:00+00:00,179.38,180.95,176.55,180.7,5572599,179.38,180.95,176.55,180.7,5572599,0.0,1.0
NFLX,2017-09-27 00:00:00+00:00,181.97,183.34,180.7,181.01,4963152,181.97,183.34,180.7,181.01,4963152,0.0,1.0
NFLX,2017-09-28 00:00:00+00:00,180.7,181.95,179.36,181.25,4064507,180.7,181.95,179.36,181.25,4064507,0.0,1.0
NFLX,2017-09-29 00:00:00+00:00,181.35,182.9,180.65,180.73,4193999,181.35,182.9,180.65,180.73,4193999,0.0,1.0
NFLX,2017-10-02 00:00:00+00:00,177.01,182.8,176.58,182.11,7316345,177.01,182.8,176.58,182.11,7316345,0.0,1.0
NFLX,2017-10-03 00:00:00+00:00,179.19,179.7,177.55,177.65,3903112,179.19,179.7,177.55,177.65,3903112,0.0,1.0
NFLX,2017-10-04 00:00:00+00:00,184.45,186.7,181.25,181.41,9170855,184.45,186.7,181.25,181.41,9170855,0.0,1.0
NFLX,2017-10-05 00:00:00+00:00,194.39,194.49,184.49,185.65,19270032,194.39,194.49,184.49,185.65,19270032,0.0,1.0
NFLX,2017-10-06 00:00:00+00:00,198.02,198.92,192.05,194.3,15096222,198.02,198.92,192.05,194.3,15096222,0.0,1.0
NFLX,2017-10-09 00:00:00+00:00,196.87,199.4,196.56,199.1,6912140,196.87,199.4,196.56,199.1,6912140,0.0,1.0
NFLX,2017-10-10 00:00:00+00:00,195.08,198.3,192.1,197.85,6179012,195.08,198.3,192.1,197.85,6179012,0.0,1.0
NFLX,2017-10-11 00:00:00+00:00,194.95,196.22,193.81,195.57,5544715,194.95,196.22,193.81,195.57,5544715,0.0,1.0
NFLX,2017-10-12 00:00:00+00:00,195.86,198.62,194.71,196.75,7723224,195.86,198.62,194.71,196.75,7723224,0.0,1.0
NFLX,2017-10-13 00:00:00+00:00,199.49,200.82,197.19,199.7,11929816,199.49,200.82,197.19,199.7,11929816,0.0,1.0
NFLX,2017-10-16 00:00:00+00:00,202.68,202.83,197.86,201.95,18103086,202.68,202.83,197.86,201.95,18103086,0.0,1.0
NFLX,2017-10-17 00:00:00+00:00,199.48,204.38,197.77,200.11,23819054,199.48,204.38,197.77,200.11,23819054,0.0,1.0
NFLX,2017-10-18 00:00:00+00:00,195.54,200.01,194.25,199.99,11133883,195.54,200.01,194.25,199.99,11133883,0.0,1.0
NFLX,2017-10-19 00:00:00+00:00,195.13,195.25,191.16,193.01,7007447,195.13,195.25,191.16,193.01,7007447,0.0,1.0
NFLX,2017-10-20 00:00:00+00:00,194.16,196.38,193.77,195.9,5907121,194.16,196.38,193.77,195.9,5907121,0.0,1.0
NFLX,2017-10-23 00:00:00+00:00,192.47,194.9,191.03,194.17,6952997,192.47,194.9,191.03,194.17,6952997,0.0,1.0
NFLX,2017-10-24 00:00:00+00:00,196.02,196.74,191.4,192.75,6985460,196.02,196.74,191.4,192.75,6985460,0.0,1.0
NFLX,2017-10-25 00:00:00+00:00,193.77,197.06,193.01,195.38,5231713,193.77,197.06,193.01,195.38,5231713,0.0,1.0
NFLX,2017-10-26 00:00:00+00:00,195.21,197.61,194.08,194.66,5101258,195.21,197.61,194.08,194.66,5101258,0.0,1.0
NFLX,2017-10-27 00:00:00+00:00,199.54,200.65,196.22,197.2,8088364,199.54,200.65,196.22,197.2,8088364,0.0,1.0
NFLX,2017-10-30 00:00:00+00:00,198.37,201.1,197.07,199.62,5412277,198.37,201.1,197.07,199.62,5412277,0.0,1.0
NFLX,2017-10-31 00:00:00+00:00,196.43,198.59,195.22,198.21,5437925,196.43,198.59,195.22,198.21,5437925,0.0,1.0
NFLX,2017-11-01 00:00:00+00:00,198.0,199.2,196.0,197.24,4983343,198.0,199.2,196.0,197.24,4983343,0.0,1.0
NFLX,2017-11-02 00:00:00+00:00,199.32,199.44,197.09,197.45,3578289,199.32,199.44,197.09,197.45,3578289,0.0,1.0
NFLX,2017-11-03 00:00:00+00:00,200.01,200.55,197.99,199.8,3643216,200.01,200.55,197.99,199.8,3643216,0.0,1.0
NFLX,2017-11-06 00:00:00+00:00,200.13,202.48,198.09,200.0,5834857,200.13,202.48,198.09,200.0,5834857,0.0,1.0
NFLX,2017-11-07 00:00:00+00:00,195.89,200.61,194.8,200.0,6413310,195.89,200.61,194.8,200.0,6413310,0.0,1.0
NFLX,2017-11-08 00:00:00+00:00,196.44,197.09,194.74,196.0,4237398,196.44,197.09,194.74,196.0,4237398,0.0,1.0
NFLX,2017-11-09 00:00:00+00:00,193.9,194.49,190.81,194.46,5839579,193.9,194.49,190.81,194.46,5839579,0.0,1.0
NFLX,2017-11-10 00:00:00+00:00,192.02,192.59,189.5,191.61,6609739,192.02,192.59,189.5,191.61,6609739,0.0,1.0
NFLX,2017-11-13 00:00:00+00:00,195.08,196.05,191.0,191.12,4598005,195.08,196.05,191.0,191.12,4598005,0.0,1.0
NFLX,2017-11-14 00:00:00+00:00,195.71,195.88,193.0,193.64,3408535,195.71,195.88,193.0,193.64,3408535,0.0,1.0
NFLX,2017-11-15 00:00:00+00:00,192.12,195.42,191.53,194.54,4162712,192.12,195.42,191.53,194.54,4162712,0.0,1.0
NFLX,2017-11-16 00:00:00+00:00,195.51,197.7,193.75,194.33,5655042,195.51,197.7,193.75,194.33,5655042,0.0,1.0
NFLX,2017-11-17 00:00:00+00:00,193.2,195.95,192.65,195.74,3753775,193.2,195.95,192.65,195.74,3753775,0.0,1.0
NFLX,2017-11-20 00:00:00+00:00,194.1,194.32,191.9,193.3,3727412,194.1,194.32,191.9,193.3,3727412,0.0,1.0
NFLX,2017-11-21 00:00:00+00:00,196.23,197.52,194.97,195.04,4598017,196.23,197.52,194.97,195.04,4598017,0.0,1.0
NFLX,2017-11-22 00:00:00+00:00,196.32,196.75,193.63,196.58,5879771,196.32,196.75,193.63,196.58,5879771,0.0,1.0
NFLX,2017-11-24 00:00:00+00:00,195.75,196.9,195.33,196.65,2160300,195.75,196.9,195.33,196.65,2160300,0.0,1.0
NFLX,2017-11-27 00:00:00+00:00,195.05,195.85,194.0,195.56,3186677,195.05,195.85,194.0,195.56,3186677,0.0,1.0
NFLX,2017-11-28 00:00:00+00:00,199.18,199.68,194.01,195.34,6942358,199.18,199.68,194.01,195.34,6942358,0.0,1.0
NFLX,2017-11-29 00:00:00+00:00,188.15,199.029,184.32,198.91,14180063,188.15,199.029,184.32,198.91,14180063,0.0,1.0
NFLX,2017-11-30 00:00:00+00:00,187.58,190.86,186.68,190.31,6615427,187.58,190.86,186.68,190.31,6615427,0.0,1.0
NFLX,2017-12-01 00:00:00+00:00,186.82,189.8,185.0,186.99,6215663,186.82,189.8,185.0,186.99,6215663,0.0,1.0
NFLX,2017-12-04 00:00:00+00:00,184.04,189.72,178.38,189.36,9069765,184.04,189.72,178.38,189.36,9069765,0.0,1.0
NFLX,2017-12-05 00:00:00+00:00,184.21,188.14,181.19,183.5,5547802,184.21,188.14,181.19,183.5,5547802,0.0,1.0
NFLX,2017-12-06 00:00:00+00:00,185.3,186.4844,182.88,183.38,5006257,185.3,186.4844,182.88,183.38,5006257,0.0,1.0
NFLX,2017-12-07 00:00:00+00:00,185.2,187.34,183.22,185.71,4543492,185.2,187.34,183.22,185.71,4543492,0.0,1.0
NFLX,2017-12-08 00:00:00+00:00,188.54,189.42,186.3,186.5,4909440,188.54,189.42,186.3,186.5,4909440,0.0,1.0
NFLX,2017-12-11 00:00:00+00:00,186.22,189.42,185.91,187.85,5131319,186.22,189.42,185.91,187.85,5131319,0.0,1.0
NFLX,2017-12-12 00:00:00+00:00,185.73,187.85,184.8183,186.01,4135595,185.73,187.85,184.8183,186.01,4135595,0.0,1.0
NFLX,2017-12-13 00:00:00+00:00,187.86,188.69,185.41,186.1,4653749,187.86,188.69,185.41,186.1,4653749,0.0,1.0
NFLX,2017-12-14 00:00:00+00:00,189.56,192.64,187.2,187.98,7677048,189.56,192.64,187.2,187.98,7677048,0.0,1.0
NFLX,2017-12-15 00:00:00+00:00,190.12,191.43,188.01,189.61,7048874,190.12,191.43,188.01,189.61,7048874,0.0,1.0
NFLX,2017-12-18 00:00:00+00:00,190.42,191.65,188.9,191.2,4944337,190.42,191.65,188.9,191.2,4944337,0.0,1.0
NFLX,2017-12-19 00:00:00+00:00,187.02,190.2981,185.75,190.18,6526555,187.02,190.2981,185.75,190.18,6526555,0.0,1.0
NFLX,2017-12-20 00:00:00+00:00,188.82,189.11,185.26,187.94,5814609,188.82,189.11,185.26,187.94,5814609,0.0,1.0
NFLX,2017-12-21 00:00:00+00:00,188.62,190.95,187.58,189.44,3522551,188.62,190.95,187.58,189.44,3522551,0.0,1.0
NFLX,2017-12-22 00:00:00+00:00,189.94,190.95,186.8,188.33,3760922,189.94,190.95,186.8,188.33,3760922,0.0,1.0
NFLX,2017-12-26 00:00:00+00:00,187.76,189.94,186.4,189.78,3032707,187.76,189.94,186.4,189.78,3032707,0.0,1.0
NFLX,2017-12-27 00:00:00+00:00,186.24,188.1,185.22,187.8,3932094,186.24,188.1,185.22,187.8,3932094,0.0,1.0
NFLX,2017-12-28 00:00:00+00:00,192.71,194.49,186.85,187.18,10080261,192.71,194.49,186.85,187.18,10080261,0.0,1.0
NFLX,2017-12-29 00:00:00+00:00,191.96,193.95,191.22,192.51,5158845,191.96,193.95,191.22,192.51,5158845,0.0,1.0
NFLX,2018-01-02 00:00:00+00:00,201.07,201.65,195.42,196.1,10854449,201.07,201.65,195.42,196.1,10854449,0.0,1.0
NFLX,2018-01-03 00:00:00+00:00,205.05,206.21,201.5,202.05,8526678,205.05,206.21,201.5,202.05,8526678,0.0,1.0
NFLX,2018-01-04 00:00:00+00:00,205.63,207.05,204.0006,206.2,5999150,205.63,207.05,204.0006,206.2,5999150,0.0,1.0
NFLX,2018-01-05 00:00:00+00:00,209.99,210.02,205.59,207.25,6947850,209.99,210.02,205.59,207.25,6947850,0.0,1.0
NFLX,2018-01-08 00:00:00+00:00,212.05,212.5,208.44,210.02,5508816,212.05,212.5,208.44,210.02,5508816,0.0,1.0
NFLX,2018-01-09 00:00:00+00:00,209.31,212.98,208.59,212.11,5773129,209.31,212.98,208.59,212.11,5773129,0.0,1.0
NFLX,2018-01-10 00:00:00+00:00,212.52,213.64,206.91,207.57,5783171,212.52,213.64,206.91,207.57,5783171,0.0,1.0
NFLX,2018-01-11 00:00:00+00:00,217.24,217.75,213.35,214.29,6936990,217.24,217.75,213.35,214.29,6936990,0.0,1.0
NFLX,2018-01-12 00:00:00+00:00,221.23,222.55,216.0,217.18,8150809,221.23,222.55,216.0,217.18,8150809,0.0,1.0
NFLX,2018-01-16 00:00:00+00:00,221.53,226.07,217.2,224.24,10344272,221.53,226.07,217.2,224.24,10344272,0.0,1.0
NFLX,2018-01-17 00:00:00+00:00,217.5,221.15,216.32,221.0,8979616,217.5,221.15,216.32,221.0,8979616,0.0,1.0
NFLX,2018-01-18 00:00:00+00:00,220.33,220.58,216.55,220.34,8104960,220.33,220.58,216.55,220.34,8104960,0.0,1.0
NFLX,2018-01-19 00:00:00+00:00,220.46,223.49,218.5,222.75,10257129,220.46,223.49,218.5,222.75,10257129,0.0,1.0
NFLX,2018-01-22 00:00:00+00:00,227.58,227.785,221.2,222.0,13078653,227.58,227.785,221.2,222.0,13078653,0.0,1.0
NFLX,2018-01-23 00:00:00+00:00,250.29,257.71,248.02,255.05,27518256,250.29,257.71,248.02,255.05,27518256,0.0,1.0
NFLX,2018-01-24 00:00:00+00:00,261.3,261.71,249.311,250.88,17116019,261.3,261.71,249.311,250.88,17116019,0.0,1.0
NFLX,2018-01-25 00:00:00+00:00,269.7,272.3,260.23,263.0,15127209,269.7,272.3,260.23,263.0,15127209,0.0,1.0
NFLX,2018-01-26 00:00:00+00:00,274.6,274.6,268.76,271.485,10841105,274.6,274.6,268.76,271.485,10841105,0.0,1.0
NFLX,2018-01-29 00:00:00+00:00,284.59,286.81,273.92,274.2,17290833,284.59,286.81,273.92,274.2,17290833,0.0,1.0
NFLX,2018-01-30 00:00:00+00:00,278.8,282.73,272.7,277.0,11983092,278.8,282.73,272.7,277.0,11983092,0.0,1.0
NFLX,2018-01-31 00:00:00+00:00,270.3,282.289,269.58,281.94,11192988,270.3,282.289,269.58,281.94,11192988,0.0,1.0
NFLX,2018-02-01 00:00:00+00:00,265.07,271.95,263.38,266.41,9468021,265.07,271.95,263.38,266.41,9468021,0.0,1.0
NFLX,2018-02-02 00:00:00+00:00,267.43,270.62,262.71,263.0,8968632,267.43,270.62,262.71,263.0,8968632,0.0,1.0
NFLX,2018-02-05 00:00:00+00:00,254.26,267.899,250.03,262.0,11121359,254.26,267.899,250.03,262.0,11121359,0.0,1.0
NFLX,2018-02-06 00:00:00+00:00,265.72,266.7,245.0,247.7,12285458,265.72,266.7,245.0,247.7,12285458,0.0,1.0
NFLX,2018-02-07 00:00:00+00:00,264.56,272.45,264.325,266.58,8679872,264.56,272.45,264.325,266.58,8679872,0.0,1.0
NFLX,2018-02-08 00:00:00+00:00,250.1,267.62,250.0,267.08,8711249,250.1,267.62,250.0,267.08,8711249,0.0,1.0
NFLX,2018-02-09 00:00:00+00:00,249.47,255.7999,236.11,253.85,16282837,249.47,255.7999,236.11,253.85,16282837,0.0,1.0
NFLX,2018-02-12 00:00:00+00:00,257.95,259.15,249.0,252.14,8453411,257.95,259.15,249.0,252.14,8453411,0.0,1.0
NFLX,2018-02-13 00:00:00+00:00,258.27,261.41,254.7,257.29,6758332,258.27,261.41,254.7,257.29,6758332,0.0,1.0
NFLX,2018-02-14 00:00:00+00:00,266.0,269.88,260.33,260.47,10819780,266.0,269.88,260.33,260.47,10819780,0.0,1.0
NFLX,2018-02-15 00:00:00+00:00,280.27,280.5,267.63,270.03,10661768,280.27,280.5,267.63,270.03,10661768,0.0,1.0
NFLX,2018-02-16 00:00:00+00:00,278.52,281.96,275.69,278.73,8223309,278.52,281.96,275.69,278.73,8223309,0.0,1.0
NFLX,2018-02-20 00:00:00+00:00,278.55,285.812,276.61,277.74,7691297,278.55,285.812,276.61,277.74,7691297,0.0,1.0
NFLX,2018-02-21 00:00:00+00:00,281.04,286.64,280.01,282.07,9289130,281.04,286.64,280.01,282.07,9289130,0.0,1.0
NFLX,2018-02-22 00:00:00+00:00,278.14,284.5,274.45,283.88,8769251,278.14,284.5,274.45,283.88,8769251,0.0,1.0
NFLX,2018-02-23 00:00:00+00:00,285.93,286.0,277.81,281.0,7224968,285.93,286.0,277.81,281.0,7224968,0.0,1.0
NFLX,2018-02-26 00:00:00+00:00,294.16,295.6475,287.01,288.75,10203579,294.16,295.6475,287.01,288.75,10203579,0.0,1.0
NFLX,2018-02-27 00:00:00+00:00,290.61,297.36,290.59,294.77,9187578,290.61,297.36,290.59,294.77,9187578,0.0,1.0
NFLX,2018-02-28 00:00:00+00:00,291.38,295.75,290.78,293.1,7422673,291.38,295.75,290.78,293.1,7422673,0.0,1.0
NFLX,2018-03-01 00:00:00+00:00,290.39,295.25,283.83,292.75,11932051,290.39,295.25,283.83,292.75,11932051,0.0,1.0
NFLX,2018-03-02 00:00:00+00:00,301.05,301.18,283.23,284.65,13345313,301.05,301.18,283.23,284.65,13345313,0.0,1.0
NFLX,2018-03-05 00:00:00+00:00,315.0,316.91,297.6,302.85,18986099,315.0,316.91,297.6,302.85,18986099,0.0,1.0
NFLX,2018-03-06 00:00:00+00:00,325.22,325.79,316.5,319.88,18525844,325.22,325.79,316.5,319.88,18525844,0.0,1.0
NFLX,2018-03-07 00:00:00+00:00,321.16,323.74,314.55,320.0,17132222,321.16,323.74,314.55,320.0,17132222,0.0,1.0
NFLX,2018-03-08 00:00:00+00:00,317.0,322.9176,314.13,322.2,11182666,317.0,322.9176,314.13,322.2,11182666,0.0,1.0
NFLX,2018-03-09 00:00:00+00:00,331.44,331.44,320.23,321.33,14152860,331.44,331.44,320.23,321.33,14152860,0.0,1.0
NFLX,2018-03-12 00:00:00+00:00,321.3,333.98,318.6,333.56,20050086,321.3,333.98,318.6,333.56,20050086,0.0,1.0
